,Clue,Answer,Explanation
138,"Measure around the Pope’s see, wearing his hat (10) ",MICROMETRE,"Definition: Measure
 **C** (circa [around] **+ ROME** [the Pope is officially the Bishop of **ROME**, so **ROME** is his see]) **contained in** (wearing) **MITRE** (hat worn by the Pope)
 **MI** (**C** **ROME**) **TRE**"
139,Humble when back in Cambridge collecting degree (5) ,ABASE,"Definition: Humble
 (**AS + E** [**last letter of** [back in] **CAMBRIDGE**) **containing** (collecting) **BA** (Bachelor of Arts degree)
 **A** (**BA**) **S** **E**"
140,"Main item in order, when ‘put the kettle on’ is insufficient? (4,4) ",STAR TURN,"Definition: Main item
 **START URN** (something said when a kettle is not going to be big enough to heat the water required)
 **STAR T** **URN**"
141,"Coach Spanish lady to project in part that matters (8,3) ",BUSINESS END,"Definition: part that matters
 **BUS** (omnibus; coach) **+ INES** (Spanish lady’s name) **+ SEND** (propel; project)
 **BUS INES S END**"
142,Barry stripped to change with suit too ratty? (10) ,TRAITOROUS,"Definition: ratty
 **Anagram of** (to change) **ARR** (**BARRY** **excluding the outer letters** [stripped] **B** and **Y**) and [with] **SUIT TOO**
 **TRAITOROUS***"
143,Steamy with dates in bed here? (9) ,PALMHOUSE,"Definition: Steamy with dates in bed here? (9) 
 **PALMHOUSE** – the clue is a cryptic definition with no additional wordplay that I can see
 **PALMHOUSE**"
144,Grain darkens over good many years (8),SMIDGEON,"Definition: Grain
 **DIMS** (darkens) **reversed** (over) **+ G** (good) **+ EON** (a period of many years) – the clue is a down entry so **DIMS**< is located over **GEON**
 **SMID**< **G EON**"
145,The French short cut that’s so long (6),LATERS,"Definition: so long
 **LA** (one of the French forms of ‘the’) **+ TERSE** (short) **excluding the final letter** (cut) **E**
 **LA** **TERS**"
146,Two bridge players getting through £1000 swap partners (5) ,SWING,"Definition: swap partners
 **SW** (South and West [designations of bridge players]) **+ IN** (by or through) **+ G** (grand; £1000)
 **SW IN G**"
147,Couple‘s woe ended too soon by Romeo (4) ,PAIR,"Definition: Couple
 **PAIN** (woe) **excluding the final letter** (ended too soon) **N + R** (Romeo is the international radio communication codeword for the letter **R**)
 **PAI R**"
148,Hard to miss that lady’s right boob (3) ,ERR,"Definition: boob
 **HER** (that lady’s) **excluding** (to miss) **H** (hard, as in indication of type pencil lead) **+ R** (right)
 **ER R**"
149,"Polish coal ship lost? Here’s alternative fuel (12, 2 words) ",BUFFALO CHIPS,"Definition: alternative fuel
 **BUFF** (polish) **+ an anagram of** (lost) **COAL SHIP**
 **BUFF** (**ALO CHIPS***)"
150,"Star group, a feature of daily radio (4) ",LYRA,"Definition: Star group
 **LYRA** (**hidden word in** [a feature of] **DAILY RADIO**)
 **LYRA**"
151,"Pants of a kind, number available in XX? (6) ",CHINOS,"Definition: Pants of a kind
 **NO** (number) **contained in** [available] **XX** (representing two occurrences of the Greek symbol **CHI** [**Χ**])
 **CHI** (**NO**) **S**"
152,"Quail, once done, one we brought on (7) ",OVERAWE,"Definition: Quail, once
 **OVER** (done) **+ A** [one] **+ WE**
 **OVER A WE**"
153,"With a belly to stuff, that’s me tucking in (5) ",WAMED,"Definition: With a belly
 **ME** **contained in** (tucking in) **WAD** (to stuff)
 **WA** (**ME**)** D**"
154,Column moulding including dark ornament (on top often) (7) ,TORSADE,"Definition: ornament (on top often)
 **TORE** (large moulding, semicircular or nearly so in section, common at the base of a column) **containing** (including) **SAD** (depressed; dark)
 **TOR** (**SAD**) **E**"
155,Transcend cooking pot with suet (7) ,OUTSTEP,"Definition: Transcend
 **Anagram of** (cooking) **POT** and[with] **SUET**
 **OUTSTEP***"
156,"Aim for what may be chipped a little short (5, 2 words) ",POT AT,"Definition: Aim for
 **POTATO** (vegetable used for making chips) **excluding the final letter** (a little short) **O**
 **POT AT**"
157,Palace officers placing jug in steamer (6) ,SEWERS,"Definition: Palace officers
 **EWER** (jug) **contained in** (in) **SS** (steamship; steamer)
 **S** (**EWER**) **S**"
158,"House with filthy hovel, about right as lodging for poet (6) ",HOSTRY,"Definition: lodging for poet
 **HO** (house) **+** (**STY** [filthy hovel] **containing** [about] **R** [right])
 **HO** **ST** (**R**) **Y**"
159,Scotsman’s coarse around ears being regularly blocked (5) ,RUDAS,"Definition: Scotsman’s coarse
 **RUDAS** (**letters remaining when characters 1, 3, 5, 7, 9 and 11 are blocked out from** [regularly blocked] **AROUND EARS**)
 **RUDAS**"
160,Record I have found at rear of vault (7) ,ARCHIVE,"Definition: Record
 **ARCH** (vault) **+ I’VE** (I have)
 **ARCH IVE**"
161,Police dog maybe whistle-blower hands back (7) ,SNIFFER,"Definition: Police dog maybe
 (**REF** [**REF**eree; whistleblower]) **+ FINS** [hands]) **all reversed** (back)
 (**SNIF** **FER**)<"
162,"Indian tree, one put with a different genus from the east (5) ",ARECA,"Definition: Indian tree
 **A + ACER** (a different genus of tree) **reversed** (from the east)
 **A RECA**<"
163,"Early forerunner of napalm, if mixed with petrol mostly? (7) ",FIREPOT,"Definition: Early forerunner of napalm
 **Anagram of** (x mixed with y) **IF** mixed with **PETROL** **excluding the final letter** (mostly) **L**
 **FIREPOT***"
164,One cultivating sapling (6) ,TILLER,"Definition: One cultivating
 **TILLER** (a sapling) **double definition**
 **TILLER**"
165,M for mooch (4) ,MIKE,"Definition: M
 **MIKE** (loiter idly; mooch) **double definition**
 **MIKE**"
166,Senior Methodists grade articles (12),CLASSLEADERS,"Definition: Senior Methodists
 **CLASS** (grade) **+ LEADERS** (editorial articles in a newspaper)
 **CLASS LEADERS**"
167,"Enlargement boosted tavern, humble inside (6) ",BLOW-UP,"Definition: Enlargement
 **LOW** (humble) **contained in** (inside) **PUB** (tavern) **reversed** (boosted; down entry)
 **B** (**LOW**) **UP**<"
168,Unfriendly Scots needing to relax after fine (6) ,FREMIT,"Definition: Unfriendly Scots
 **F** (fine) **+ REMIT** (relax)
 **F REMIT**"
169,One travels frequently taking in measure of land (5) ,FARER,"Definition: One travels
 **FR** (frequently) **containing** (take in) **ARE** (metric measure of land area)
 **F** (**ARE**) **R**"
170,"What footpad was into, clumsy, bagging little weight (7, 2 words) ",LOW TOBY,"Definition: What footpad was into
 **LOOBY** (clumsy) **containing** (bagging) **WT** (abbreviation for [little] weight)
 **LO** (**W T**) **OBY**"
171,"Word stuck on chest after piece of work? It denotes high-achieving organization (11, 2 words) ",CHARTER MARK,"Definition: It denotes high-achieving organization
 **CHAR** (occasional piece of work) **+ TERM** (word) **+ ARK** (chest or coffer)
 **CHAR TER M ARK**"
172,What may indicate a leak is found in odd bits of hose? (4) ,HISS,"Definition: What may indicate a leak
 **IS** **contained in** (found in) **HS** (**letters 1 and 3** [odd bits] of **HOSE**)
 **H** (**IS**) **S**"
173,"It’ll give access to northern crowd watching a test (some, anyway) (6) ",INGATE,"Definition: It’ll give access to northern crowd
 **INGATE** (**hidden word in** [some, anyway] **WATCHING A TEST**)
 **INGATE**"
174,Moving panel rod that’ll indicate weight (8) ,PONDERAL,"Definition: that’ll indicate weight
 **Anagram of** (moving) **PANEL ROD**
 **PONDERAL***"
175,Boy certainly hugs flirt jiggling her knick-knacks once (11) ,LADYTRIFLES,"Definition: her knick-knacks once
 **LAD** (boy) **+** (**YES** [certainly] **containing** [hugs] **an anagram of** [jingling] **FLIRT**)
 **LAD** **Y** (**TRIFL***) **ES**"
176,Member of extended family not on flight (5) ,STEPS,"Definition: flight
 **STEPSON** (member of extended family) **excluding** (not) **ON**
 **STEPS**"
177,Loo drain needs fixing: it’s said to be bung as before in Perth (8) ,DOORNAIL,"Definition: bung as before in Perth
 **Anagram of** (needs fixing) **LOO DRAIN**
 **DOORNAIL***"
178,Riddle about soak coming up – devoid of ideas? (7) ,STERILE,"Definition: devoid of ideas
 **SILE** (sieve; riddle) **containing** (about) **RET** (soak) **reversed** (coming up)
 **S** (**TER**<) **ILE**"
179,Is without possession of ruined shanty less yard (5) ,HASN,"Definition: Is without possession of
 **Anagram of** (ruined) **SHANTY** **excluding** (less) **Y** (yard)
 **HASN’T***"
180,Singular variety of lilac – its flowers are bright blue (6) ,SCILLA,"Definition: its flowers are bright blue
 **S** (singular) **+ an anagram of** (variety of) **LILAC**
 **S CILLA***"
181,"Old 3-D film, damn mixed type (6) ",DEEPIE,"Definition: Old 3-D film
 **DEE** (D; damn) **+ PIE** (printing term for type confusedly mixed)
 **DEE PIE**"
182,Rushes suddenly appearing in group coming up after spring (6) ,SPATES,"Definition: Rushes suddenly
 **SPA** (spring) **+ SET** (group) **reversed** (coming up; down entry)
 **SPA TES**<"
183,Stranger in Edinburgh given meal regularly with room (5) ,FREMD,"Definition: Stranger in Edinburgh
 **FED** (given meal) **with the letters of RM** (room) **entered separately between letters 1/2 and 2/3 [given regularly] of FED to form FREMD**
 **FREMD**"
184,Nice boy perhaps requiring money in ME (4),FILS,"Definition: Nice boy
 **FILS** (monetary unit in several Middle Eastern [ME] countries, with varying values) **double definition**
 **FILS**"
185,"Wave hit shore, we fancy (5,5) ",WHITE HORSE,"Definition: Wave
 **Anagram of** (fancy) **HIT SHORE WE**
 **WHITE HORSE***"
186,Bring back bags of money in end (4) ,STOP,"Definition: end
 **POTS** (large sums of [bags of] money)
 **POTS**<"
187,Rule safeguarding sci-fi film award perhaps (9) ,STATUETTE,"Definition: film award perhaps
 **STATUTE** (permanent law or rule) **containing** (safeguarding) **ET** (science fiction film)
 **STATU** (**ET**) **TE**"
188,"Ruling out further discussion, finances cut by 50%, ultimately cruel (5) ",FINAL,"Definition: Ruling out further discussion
 **FINA** (**first 4 of 8 letters remaining in FINANCES when the final 4 letters** (50%) **are excluded** [cut]) **+ L** (**last letter of** [ultimately] **CRUEL**)
 **FINA L**"
189,Hint about Brussels business connection (3-2) ,TIE-UP,"Definition: business connection
 **TIP** (hint) **containing** (about) **EU** [European Union which is often referred to as ‘Brussels’ where its headquarters are located)
 **TI** (**E U**) **P**"
190,Chatroom guy maybe not fully up-to-date with schedule on return (9) ,MODERATOR,"Definition: Chatroom guy maybe
 **MODERN** (up-to-date) **excluding the final letter** (not fully) **N** **+ ROTA** (schedule) **reversed** (on return)
 **MODER** **ATOR**<"
191,Wanderers home blessing to have military person involved (6) ,BOLTON,"Definition: Wanderers home
 **BOON** (blessing) **containing** (to have … involved) **LT** (Lieutenant; military rank)
 **BO** (**LT**) **ON**"
192,"Elm, yew, initially both unfamiliar in playing area (7) ",WEMBLEY,"Definition: playing area
 **Anagram of** (unfamiliar) **ELM**, **YEW** and **B** (**first letter of** [initially] **BOTH**)
 **WEMBLEY***"
193,"Players bearing with poor performer (4,3) ",WEST HAM,"Definition: Players
 **WEST** (compass bearing) **+ HAM** (poor actor or performer)
 **WEST HAM**"
194,"To begin with, that was one night in London for 16 with this result (3-3)",TWO-NIL,"Definition: result
 **TWO-NIL** (**initial letters of** [to begin with] **each of THAT**,** WAS**,** ONE**,** NIGHT**,** IN** and **LONDON**)
 **T W O–N I L**"
195,Public dispute about hotel’s downfall (9) ,OVERTHROW,"Definition: downfal
 (**OVERT** [public] **+ ROW** [dispute]) **containing** (about) **H** (hotel)
 **OVERT** (**H**) **ROW**"
196,"Provide better weapons for military at back, munitions at the outset (5) ",REARM," **REAR** (back) **+ M** (**first letter of** [at the outset] **MUNITIONS**)
 **REAR M**"
197,Feature of 1A 11A boast by Duke (5) ,CROWD,"Definition: Feature of 1A 11A
 **CROW** (boast) **+ D** (duke)
 **CROW D**"
198,Something at 18 goes with hat (9),TURNSTILE,"Definition: Something at 18
 **TURNS** (operates; goes) **+ TILE** (slang for a hat)
 **TURNS TILE**"
199,Set about crossing European river (4),TEES,"Definition: river
 **SET reversed** [about] **containing** (crossing) **E** (European)
 **TE** (**E**) **S**< – either **E** could be the one contained"
200,"Earliest source of flame? 1A 11A was this at 18 (5,5) ",FIRST MATCH,"Definition: 1A 11A was this at 18
 **FIRST MATCH** (The **WHITE HORSE** [1 across] **FINAL** [11 across] was the **FIRST MATCH** played at **WEMBLEY** [18 across])
 **FIRST MATCH**"
201,Container with dust objection raised (7) ,WASHTUB,"Definition: Container
 **W** (with) **+ ASH** (dust) **+ BUT** (objection) **reversed** (raised; down entry)
 **W ASH TUB**<"
202,Public perception of glossy publication? That is about it! (5) ,IMAGE,"Definition: Public perception
 **IE** (id est; that is) **containing** (about) **MAG** (MAGazine; glossy publication)
 **I** (**MAG**) **E**"
203,"Bird‘s unusual motion, edging at first upwards (3) ",EMU,"Definition: Bird
 **UME** (**initial letters of each of** **UNUSUAL**, **MOTION** and **EDGING**) reversed (upwards; down entry)
 (**E M U**)<"
204,"Somewhat upfront, I’m exclaiming Start at 1A 11A not like this (2,4) ",ON TIME,"Definition: Start at 1A 11A not like this
 **ON TIME** (**hidden phrase in** [somewhat] **UPFRONT I’M EXCLAIMING**)
 **ON TIME**"
205,"Society favourite upset, far from happy, quit (4,4) ",STEP DOWN,"Definition: quit
 **S** (society) **+ PET** (favourite) **reversed** (upset) **+ DOWN** (sad; far from happy)
 **S TEP**< **DOWN**"
206,Effect of sun seen oddly in train (3) ,TAN,"Definition: Effect of sun
 **TAN** (**letters 1, 3 and 5** [odd letters; oddly] of **TRAIN**)
 **TAN**"
207,Frenzy after friend ignores New Zealand horse (7) ,PALFREY,"Definition: horse
 **PAL** (friend) **+ FRENZY** **excluding** (ignores) **NZ** (New Zealand)
 **PAL FREY**"
208,A service going up at distance (4) ,AFAR,"Definition: at distance
 **A + RAF** (Royal Air Force; armed service
 **A FAR**<"
209,"Dog and what it might do, check! (5) ",POOCH,"Definition: Dog
 **POO** (defecate; what a dog might do) **+ CH** (check)
 **POO CH**"
210,Thanks teacher leaving capital getting pile of cards (5) ,TALON,"Definition: pile of cards
 **TA** (thanks) **+ LONDON** (capital [city]) **excluding** (leaving) **DON** (university teacher)
 **TA LON**"
211,Story about extremely sartorial fabric (5) ,LISLE,"Definition: fabric
 **LIE** (story) **containing** (about) **SL** (**outer letters of** [extremely] **SARTORIAL**)
 **LI** (**SL**) **E**"
212,Pained expression in sea off Nice that may be cutting (5) ,MOWER,"Definition: that may be cutting
 **OW** (expression of pain) **contained in** (in) **MER** (French [Nice, city in France] for ‘sea’)
 **M** (**OW**) **ER**"
213,Boys painted Medical Officer in strange attire (8) ,AMORETTI,"Definition: Boys painted
 **MO** (Medical Officer) **contained in** (in) **an anagram of** (strange) **ATTIRE**
 **A** (**MO**) **RETTI***"
214,Seek to impress daughter censored in print (7),WOODCUT,"Definition: print
 **WOO** (seek to impress) **+ D** (daughter) **+ CUT** (censored)
 **WOO D CUT**"
