,Clue,Answer,Explanation
201,"Glittering star looking happy about endless advantage (8, 2 words)",RED GIANT,"Definition: Glittering star
EDG[e] in RIANT"
202,"Clubs in charge, not good for the Aussies (5)",ONCUS,"Definition: not good for the Aussies
C in ONUS – also spelt “onkus”, an Australian word for “bad”"
203,"Parchment wherein you’ll find short name of county, going back (5)",SCROW,"Definition: Parchment
WORCS (short for Worcestershire) reversed. Variant of “scroll”"
204,Former partners given shelter in safe residence (5),FERES,"Definition: Former partners
Hidden in saFE RESidence"
205,Slave owner maybe in the Deep South recalling land of plantations? (5),MASSA,"Definition: Slave owner maybe in the Deep South
Reverse of ASSAM, so the plantations are of tea, not cotton as the surface reading suggests. Massa is a form of “master”, as stereotypically used by slaves in the American South"
206,One of the Gnetaceae from Japan cut into if beginning to rot (8),JOINT-FIR,"Definition: One of the Gnetaceae
J[apan] + (INTO IF)* + R"
207,Love being in sports ground with dog – come again (7),REOCCUR,"Definition: come again
O in REC (recreation ground) + CUR"
208,Bright headscarf mother folded on head (6),MADRAS,"Definition: Bright headscarf
DAM< + RAS"
209,"Stand around, sun going in, as cold wind blows in Glasgow? (6)",EASSEL,"Definition: as cold wind blows in Glasgow
S in EASEL – Scots form of “Easterly”, as the cold wind might be"
210,The old brighten (?) their eyes taking in northern chimney (8),ENLUMINE,"Definition: The old brighten (?)
N LUM in EINE. I don’t know what the parenthetical question mark is about, as there seems to be no doubt of the meaning"
211,"What’s the point of Harrow? One gets into Eton for nothing, deviously (4)",TINE,"Definition: What’s the point of Harrow
ETON* with O replaced by I. A tine can be a spike on a harrow, so the capital H is a misleading one, but of the generally-permitted kind"
212,Always gobbling n-nutty cheese (10),EMMENTALER,"Definition: cheese
M-MENTAL in E’ER – one of several variants of the name of this Swiss cheese"
213,Hospital left nothing right in care of erstwhile anaesthetist (12),CHLOROFORMER,"Definition: erstwhile anaesthetist
H L O R in C O + FORMER"
214,Vagrant died after ulceration from lack of food (5),NOMAD,"Definition: Vagrant
NOMA (an ulceration of the cheek in malnourished children) + D"
215,Irishman of old welcoming end of war – and what followed it? (7),TREAGUE,"Definition: what followed it
[wa]R in TEAGUE (old nickname for an Irishman), and a treague is a truce"
216,Strip: riotous conduct with removal of article (4),RAND,"Definition: Strip
RAND[AN]. RAND is “a strip, esp. of flesh or of leather” from the Dutch for “border, which also, via the Witwatersrand goldfield, also gives the name of the South African currency. “Randan” is – as the clue says – “riotous conduct”. I originally guessed RANK for this, thinking that in its sense of a line it could be a strip, but (of course) couldn’t justify the wordplay."
217,Hymn from the past begins off-key (6),BESING,"Definition: Hymn from the past
BEGINS*, with “hymn” used as a verb in the cryptic reading."
218,Store stand becomes 4 inches with this (5),STASH,"Definition: Store
“Stand” becomes “hand” (4 inches) with ST AS H"
219,Fragrant wood featured in Hans Andersen (7),SANDERS,"Definition: Fragrant wood
Hidden in hanS ANDERSon. Another name for Sandalwood"
220,Fatty degeneration set off with one in grip of a drink? (9),STEATOSIS,"Definition: Fatty degeneration
SET* + I in A TOSS"
221,"Prunella, treated in bed, grew haler (12, 2 words)",HEDGE WARBLER,"Definition: Prunella
(BED GREW HALER)*. I presume it’s just a coincidence that “Prunella” appears a day after the Golden Wedding anniversary of Prunella Scales and Timothy West, celebrated in last Saturday’s Biggles puzzle in the Guardian, but you never know.."
222,Organ’s brought up for string band (5),STRAP,"Definition: string
Reverse of PART’S, and two definitions"
223,"Sex addicts maddened Renee, in transport? (9)",VENEREANS,"Definition: Sex addicts
RENEE* in VANS"
224,Cross left in Church making us sound like occupants of doocot (7),CROODLE,"Definition: sound like occupants of doocot
ROOD L in CE"
225,Endless assault – had up – when inside gets the gibbet (7),CATASTA,"Definition: the gibbet
AS (when) in reverse of ATTAC[k]"
226,Tim’rous beastie? Doctor’s practice taking one in (6),MOUSIE,"Definition: Tim’rous beastie
MO + I in USE. Reference to the Burns poem *To a Mouse*, and its “wee, sleekit, cow’rin, tim’rous beastie”"
227,"Long-distance runner, not fully fresh as of old (5)",VIREN,"Long-distance runner, not fully fresh as of old (5)
VIRENT (verdant, fresh) truncated; the runner is Lasse Virén, who won gold medals in the 5000m and 10000m at the 1972 and 1976 Olympics. Again I misguessed here, and spent ages trying to justify SIREN."
228,"Pack strong drinks, omitting pies (5)",SCRUM,"Definition: Pack
SCRUM[pies]"
229,"Old musket, not quite complete, is loaded upside down (5)",FUSIL,"Definition: Old musket
IS< in FUL[L]"
230,"Hot meal over, here’s a wee bit of Scotch (4)",HAET,"Definition: a wee bit of Scotch
H + TEA<. Scots word for a whit, from “deil ha' it” – “the devil have it”"
231,Stir and sip mixed drinks (7),SPIRITS,"Definition: drinks
(STIR SIP)*"
232,Penny’s husband breaks a ton on motorway with Rolls-Royce (7),PHANTOM,"Definition: Rolls-Royce
P + H + (A TON)* + M"
233,Perhaps Michael Vaughan’s foot follows a leg break (5),ANGEL,"Definition: Perhaps Michael 
(A LEG) + [vaugha]N – the definition refers to the Archangel Michael"
234,"Before a nut develops, lots of fruit, which may hang from trees (5-4)",ORANG-UTAN,"Definition: which may hang from trees
ORANG[e] + (A NUT)*"
235,"Passing old, green, family silver around (10)",OVERTAKING,"Definition: Passing
O VERT + KIN in AG"
236,Oblivious to four notes? (4),DEAF,"Definition: Oblivious
D, E, A and F are musical notes. The answer is fairly obvious, but there are lots of ways of making words out of four of the letters A-G (not to mention do re mi etc)"
237,Blowing air: most reed instruments (11),RADIOMETERS,"Definition: instruments
(AIR MOST REED)*"
238,"Banger car, with wrecked interior, crashed into tree (11)",FIRECRACKER,"Definition: Banger
(CAR [w]RECKE[d])* in FIR – a day late for Guy Fawkes, though that doesn’t stop some people"
239,In France a syllable is unforced (4),EASY,"Definition: unforced
Hidden in francE A SYllable"
240,Perhaps Berkeley’s after a Liberal from one side (10),UNILATERAL,"Definition: from one side
UNI (University, Berkeley being an example) + LATER (after) + A L"
241,Solving uses minor part of the brain (9),SENSORIUM,"Definition: part of the brain
(USES MINOR)* – the first definition of this in Chambers is “the area of the brain that is the seat of sensation”"
242,Level playing field (5),PITCH,"Definition: Level
Double definition"
243,Flemming’s criminal organisation has secret design to seize power (7),SPECTRE,"Definition: Flemming’s criminal organisation
P in SECRET*. SPECTRE – the SPecial Executive for Counter-intelligence, Terrorism, Revenge and Extortion – is the criminal organisation led by Ernst Stavro Blofeld that features in several of the James Bond novels, and rather more of the films. The author is of course Ian Fleming, with one M, not two as in the clue."
244,Storm brews over ball game’s lofty stage (7),ROSTRUM,"Definition: lofty stage
RU (Rugby Union) in STORM*"
245,Dog had been bitten by pig (6),SHADOW,"Definition: Dog
HAD in SOW. “Been” rather spoils the grammar of the cryptic reading"
246,Fires one head over heels (6),INGLES,"Definition: Fires
SINGLE (one) with the S moved to the end: does that count as “head over heels”?"
247,Inability to grasp a pound? Conservative cuts tragic reality (10),ILLITERACY,"Definition: Inability to grasp
I L (a pound) + C in REALITY*"
248,Leader of Kremlin admits mistake turning secret agent (5),SPOOK,"Definition: secret agent
K OOPS, reversed"
249,"Palin’s touring production, which involves no embroidery (9)",PLAINWORK,"Definition: which involves no embroidery
PALIN* + WORK – “plain needlework, as distinguished from embrodiery”"
250,Retailer loses small ship (4),ARGO,"Definition: ship
ARGO[s] (UK retailer) – the *Argo* being the ship of Jason and the Argonauts"
251,"Edward wraps square present, tied with strong string? (8)",TETHERED,"Definition: tied with strong string
T (square) HERE (present) in TED"
252,Soldier is holding iron bar out in the open (8),MANIFEST,"Definition: out in the open
MAN + FE in IS + T[-bar]"
253,Old photographs and toys prefer recycling (10),FERROTYPES,"Definition: Old photographs
(TOYS PREFER)* – a ferrotype, or tintype was a type of photograph printed onto metal"
254,One dapper in fancy style of trouser? (9),DRAINPIPE,"Definition: style of trouser
(A DAPPER IN)* – drainpipe trousers have come in and out of fashion over the years"
255,"US crimes: very loud, seen abroad, wearing XXXL? (8)",OFFENSES,"Definition: US crimes
(FF SEEN*) in OS (outsize – very large). “US crimes” because it’s the American spelling"
256,Company submits reports (8),PRESENCE,"Definition: Company
Homophone of “presents” (submits)"
257,Author becomes cleaner with HR trade (6),WRITER,"Definition: Author
WHITER with the H “traded” into an R"
258,Town where the meat’s off? (6),OLDHAM,"Definition: Town
The meat that’s old could be OLD HAM"
259,"Luminously eyed Madagascan, usually ringed at the extremities (5)",LEMUR,"Definition: Luminously eyed Madagascan, usually ringed at the extremities
First letters &lit – a nice description of ring-tailed lemurs, which live in Madagascar"
260,"It’s buoyant, oddly (4)",BOAT,"Definition: It’s buoyant
Odd letters of BuOyAnT, and almost &lit., though not quite, as “oddly” isn’t part of the definition"
261,Film star departed after officer’s hostility (6),COWARD,"Film star departed after officer’s hostility (6)
CO (officer) + WAR + D"
262,Turkish commander runs with a fish in jelly (4-4),AGAR-AGAR,"Definition: jelly
AGA + R + A GAR. Not difficult, but I like the way the repeated word is split up in two different ways. Agar-agar jelly (also called just agar jelly) is used as a growth medium for bacteria etc in biological experiments, but also has some (mainly Asian) culinary uses"
263,"Continually upright (2,3)",ON END,"Definition: Continually
Double definition"
264,"Brave staff to measure Latin Quarter (5,4)",TOTEM POLE,"Definition: Brave staff
TO TEMPO (measure) L[atin] E[ast]"
265,Mr Salmon gets fish for six-footer (9),COCKROACH,"Definition: six-footer
COCK (male salmon) + ROACH (fish)"
266,Relative gives away article free (5),UNTIE,"Definition: free
AUNTIE less A"
267,"Let’s hand out £25 for a short ride (8,4)",SHETLAND PONY,"Definition: a short ride
(LETS HAND)* + PONY (slang for £25)"
268,"Bob produces arty design (4,1,7)",DROP A CURTSEY,"Definition: Bob
(PRODUCES ARTY)*"
269,Imagine putting last of ice in a drop of Scotch (5),DREAM,"Definition: Imagine
[ic]E in DRAM"
270,Commitments to curb corrosion by tenant at first are most reliable (9),TRUSTIEST,"Definition: most reliable
RUST in TIES (commitment) + T[enant]"
271,"Alliance views shared link (5,4)",PARTY LINE,"Definition: Alliance views
Double definition – the “shared link” refers to the old system where two households could share a single telephone line"
272,Excessive hesitation of fish-eater (5),OTTER,"Definition: fish-eater
OTT (excessive) + ER (hesitation)"
273,Farm animal given time provides cheap fare (8),STEERAGE,"Definition: cheap fare
STEER + AGE"
274,Creative work found in resort in Ancient Greece (6),SPARTA,"Creative work found in resort in Ancient Greece (6)
ART in SPA"
275,Oscar in charge in case? That’s best! (8),CHOICEST,"Definition: best
O IC in CHEST"
276,Wife was sick? Sorry! (8),WRETCHED,"Definition: Sorry
W + RETCHED"
277,Control rare condition (5),RIDER,"Definition: condition
RIDE (control) + R[are]. Chambers doesn’t seem to give R=rare, but I dare say other sources may. (Added: I’ve just found that I queried this exact point in a previous Chifonie puzzle, so he must be convinced of it even if we’re not.)"
278,"Acquire art and have one’s eyes opened (3,3,7)",GET THE PICTURE,"Definition: have one’s eyes opened
Double definition"
279,Bootlegger‘s strange offshoot (3-6),RUM-RUNNER,"Definition: Bootlegger
RUM (strange) + RUNNER (offshoot, e.g. on strawberry plants)"
280,King George’s German cavern (6),GROTTO,"Definition: cavern
GR + OTTO"
281,Jacket for a smoker (6),REEFER,"Definition: Jacket
Double definition"
282,Odd starting point for a hobby (13),TRAINSPOTTING,"Definition: a hobby
(STARTING POINT)*"
283,"Public official makes Mary drool (4,5)",LORD MAYOR,"Definition: Public official
(MARY DROOL)* Some might be tempted to make a tasteless joke about Boris Johnson here, but fortunately he isn’t the *Lord* Mayor of London, so I won’t.."
284,One agreeing to make fool join (8),ASSENTER,"Definition: One agreeing
ASS + ENTER"
285,Neurosis treated this year (8),HYSTERIA,"Definition: Neurosis
(THIS YEAR)* – the last of the anagram: none of them particularly difficult, but niceoy woven into the clues"
