,Clue,Answer,Explanation
170,Song of bird born in shelter,LET IT BE,"Definition: Song
[TIT (=bird) + B (=born)] in LEE (=shelter); the reference is to the 1970 Beatles single Let it be"
171,Seals hiding place with bits of tape and string,CACHETS,"Definition: Seals
CACHE (=hiding place) + **T**<ape> + **S**<tring> (“bits of” means first letters only)"
172,Photos containing horse and one exotic bird,PHOENIX,"Definition: bird
[H (=horse) + *(ONE)] in PIX (=photos); “exotic” is anagram indicator"
173,Proportion current during rocket-assisted take-off,RATIO,"Definition: Proportion
I (=current, i.e. in physics) in RATO (=**R**ocket-**A**ssisted –**T**ake-**O**ff)"
174,"Port of Shanghai, familiarly",HAIFA,"Definition: Port
Hidden (“of”) in Shang**HAI, FA**miliarly"
175,Very much restricting leading Government policy offering mixed messages?,STOP-GO,"Definition: policy offering mixed messages?
[TOP (=leading) + G (=government)] in SO (=very much)"
176,Nasty-looking dog biting ear lately losing heart,PLUG-UGLY,"Definition: Nasty-looking
[LUG (=ear) in PUG (=dog)] + L<atel>Y (“losing heart” means all central letters dropped)"
177,Time recalled by Australian topic,AREA,"Definition: topic
ARE (ERA=time; “recalled” indicates reversal) + A (=Australian)"
178,"Tree, black, one with advanced views of the sky",PLANETARIA,"Definition: views of the sky
PLANE (=tree) + TAR (=black) + I (=one) + A (=advanced)"
179,"Attractive trap, enmeshed in sorcery",MAGNETIC,"Definition: Attractive
NET (=trap) in MAGIC (=sorcery)"
180,"Male personality to meet Queen, showing a good deal of resistance",MEGOHM,"Definition: a good deal of resistance
M (=male) + EGO (=personality) + HM (=Queen, i.e. Her Majesty); a megohm is a million ohms, i.e. units of resistance"
181,"Healthy, round and plump? I’m held in wonderment, having marvellous experience",A WHALE OF A TIME,"Definition: marvellous experience
[HALE (=healthy) + O (=round, i.e. shape) + FAT (=plump) + I’M] in AWE (=wonderment)"
182,Hot guy university lecturer caught in vehicle,VULCAN,"Definition: Hot guy
[U (=university) + L (=lecturer) + C (=caught)] in VAN (=vehicle); Vulcan is the Roman god of fire and metal-working, hence, cryptically, “hot guy”"
183,"Half of it’s hidden in dry bank, without telling anyone",SECRETLY,"Definition: without telling anyone
<i>T (“half of” means one of two letters only) in [SEC (=dry, of wine) + RELY (=bank(on))"
184,"Bit of arithmetic I can tally up, being systematic",ANALYTICAL,"Definition: systematic
A<rithmetic> (“bit of” means first letter only) + *(I CAN TALLY); “up” is anagram indicator"
185,"Pretend to get rid of horse (girl’s pet, perhaps)",PONY,"Definition: (girl’s pet, perhaps)
P<h>ONY (=pretend, i.e. fake); “to get rid of horse (=H)” means letter “h” is dropped"
186,"Choppy firth in Scottish location, not entirely amusing",MIRTHFUL,"Definition: amusing
*(FIRTH) in MUL<l> (=Scottish location, e.g. Mull of Kintyre; “not entirely” means last letter dropped); “choppy” is anagram indicator"
187,"Parisian of taste, in canoe",DUGOUT,"Definition: canoe
DU GOÛT (=Parisian of taste, i.e. “of (the) taste” in French)"
188,Climbing rodents appear above others?,STAR,"Definition: appear above others
RATS (=rodents); “climbing” indicates vertical reversal; to star is to top the bill, i.e. to appear above other actors in film credits"
189,Endless problem about replica article in health centre,HOSPITAL,"Definition: health centre
[SPIT (=replica, as in He’s the spit of his brother) + A (=article)] in HOL<e> (=problem; “endless” means last letter dropped)"
190,"A capital in Pacific area, I turned up?",APIA,"Definition: A capital in Pacific area
A + P<acific> (“capital in” means capital, here first, letter only) + IA (A=area + I; “turned up” indicates vertical reversal); semi-& lit, since Apia is the capital of Samoa"
191,Institution silent about application,MUSEUM,"Definition: Institution
USE (=application, e.g. of technology) in MUM (=silent, as in to keep mum)"
192,"Mild racket over a new coin, one carried by lodger as test subject",HUMAN GUINEA PIG,"Definition: test subject
[HUM (=mild racket, i.e. not a loud noise) + A + N (=new) + GUINEA (=coin)] + [I (=one) in PG (=lodger, i.e. paying guest)]"
193,Creator of jingle advertising winter holiday?,SLEIGH BELL,"Definition: Creator of jingle advertising winter holiday?
Cryptic definition: “jingle” is to be read as sound of bell, rather than as music used in e.g. a radio advert"
194,"Confectionery’s power – all in the cocoa, possibly",PLAIN CHOCOLATE,"Definition: Confectionery
P (=power) + *(ALL IN THE COCOA); “possibly” is anagram indicator; semi-& lit."
195,A man with various uses in secretarial post,AMANUENSIS,"Definition: secretarial post
A MAN + *(USES IN); “various” is anagram indicator"
196,Describing other clues? Not a burden,CROSS,"Definition: burden
<a>CROSS (=describing other clues, i.e. 14 is a down clue); “not a” means letter “a” is dropped); the definition is “burden”, as in We all have our crosses to bear in life"
197,Praise expert nursing one in grip of chill,ACCOLADE,"Definition: Praise
[A (=one) in COLD (=chill)] in ACE (=expert)"
198,Suitable for use in that rising alert,NOTIFY,"Definition: alert
FIT (=suitable for use) in YON (=that); “rising” indicates vertical reversal"
199,"Economy’s sustaining pound, they believe",CULT,"Definition: they believe
L (=pound, as in lsd) in CUT (=economy, i.e. saving)"
200,Sense absence of Americans?,NOUS,"Definition: Sense
NO US (=absence of Americans)"
201,"Detective repelled attack, the girl grabbing nothing",GUMSHOE,"Definition: Detective
GUM (MUG=attack; “repelled” indicates reversal) + [O (=nothing) in SHE (=girl)]; a gumshoe is a detective or policeman (US slang)"
202,Give wrong name to male after male title,MISTERM,"Definition: Give wrong name to
MISTER (=male title) + M (=male)"
203,As vehicle exits roundabout it goes flying,OUSEL,"Definition: it goes flying
<car>**OUSEL** (=roundabout); “as vehicle (=car) exits” means the letters “car” are dropped; an ousel is a bird, hence “it goes flying”"
204,6 14 22 14 = (once numbers replaced by grid entries) Speed trap turned out best turned out,DAPPEREST,"Definition: 22 14
*(SPEED TRAP); the first “turned out” is the anagram indicator"
205,Refuse to read it out for journalist,FEATURES EDITOR,"Definition: journalist
*(REFUSE TO READ IT); “out” is anagram indicator"
206,Like a tooth – strange to bite down on one,ODONTOID,"Definition: Like a tooth
[ONTO (=down on) + I (=one)] in ODD (=strange)"
207,Shakespearean duke: “O! Romeo’s in love”,ORSINO,"O + R (=Romeo, in radio telecommunications)’S + IN + O (=love, i.e. zero in e.g. tennis); Duke Orsino appears in Twelfth Night"
208,"Paralysing arms while breaking the arms, oddly.",TASERS,"Definition: Paralysing arms
AS (=while) in **T**<h>**E**<a>**R**<m>**S** (“oddly” means odd letters only are used)"
209,Cheeky attitude gets censure in paper,FLIPPANT,"Definition: Cheeky
[LIP (=attitude) + PAN (=censure, as a verb)] in FT (=paper)"
210,A Danish Blue spread with production around The Chilterns?,AN IDEAL HUSBAND,"Definition: production around The Chilterns?
*(A DANISH BLUE) + AND; “spread” is the anagram indicator; An Ideal Husband is an 1895 play by Oscar Wilde in which two of the characters are Sir Robert and Lady Chiltern"
211,Unexpected amount of juice – // add something to it,SPIKE,"Double definition: (a) SPIKE is a very brief, potentially damaging surge of power on an electric circuit, hence “unexpected amount of juice” AND (to) SPIKE is to add e.g. a drug to a drink, to lace, hence “to add something to it, i.e. juice”; “juice” thus does double duty in the clue"
212,First to abandon environmental test of concern to NASA?,RE-ENTRY,"Definition: of concern to NASA?
<g>**REEN** (=environmental; “first to abandon” means first letter is dropped) + TRY (=test)"
213,"Side will drop a troublemaker, the tosser!",TEMPEST,"Definition: the tosser!
**TE**<a>**M** (=side; “will drop a” means letter “a” is dropped) + PEST (=troublemaker); a tempest, storm is a “tosser” of e.g. boats at sea"
214,Be 8 24? = (once numbers replaced by grid entries) Be motormouth Spike?,GOON,"Definition: 24?
GO ON (about something) (=be a motormouth); the reference is to Spike Milligan, one of the Goons from the BBC radio comedy The Goon Show"
215,"Forensics team struggles when removed from case, one learned",MASTER OF SCIENCE,"Definition: one learned
*(FORENSICS TEAM) + **C**<as>**E** (“when (=as) removed” means letters “as” are dropped); “struggles” is anagram indicator"
216,Vacation time for staff writer,HOLST,"Definition: staff writer
HOLS (=vacation) + T (=time); the cryptic definition is “staff writer”, i.e. a composer writing on a musical staff, referring here to English composer Gustav Holst (1874-1934)"
217,Disease that’s absorbed right through the skin,ENDERMIC,"Definition: through the skin
R (=right) in ENDEMIC (=disease; here as a noun)"
218,Diminutive girl is opening pub that’s low on spirits,MOPISH,"MO (=diminutive girl, i.e. diminutive form of Maureen) + [IS in PH (=pub)]"
219,"It records bad driving, which is serious in areas to the north",SPEED TRAP,"Definition: It records bad driving
DEEP (=serious, of e.g. of crisis) in PARTS (=areas); “to the north” indicates vertical reversal"
220,24 may make this earth collieries can’t shift?,ELECTRICAL NOISE,"Definition: 24 may make this
E (=earth) + *(COLLIERIES CAN’T); a spike (=entry at 24) or surge in electricity supply can produce electrical noise in e.g. household appliances"
221,6? = (once number is replaced by grid entry) Speed trap?,MOTORMOUTH,"Definition: 6?
Cryptic definition: a “speed trap” would be a non-stop, fast speaker, hence motormouth"
222,"As Spooner would say, just a horse no longer going forward?",FOOTBALLER,"Definition: forward?
Spoonerism of “but (=just) + faller (=horse no longer going); a forward is a member of a football team"
223,Become // emptied,TURNED OUT,"Definition: Become // emptied
Double definition; (has) become = (has) turned out, as in What has become of him? = How has he turned out?"
224,Digs occupied by extremely famous French author,FLAUBERT,"Definition: famous French author
ÜBER (=extremely, as a prefix, as in Übermensch) in FLAT (=digs); the reference is to French novelist Gustave Flaubert (1821-1880)"
225,Quiet spot around 24,SLEEPY,"Definition: Quiet
LEE (=Spike, i.e. entry at 24, the US actor/director Spike Lee) in SPY (=spot, i.e. catch sight of)"
226,Heart’s set upon catching and then mounting,BOSOM,"Definition: Heart
SO (=and then) in MOB; “mounting” indicates vertical reversal"
227,12 21? = (once numbers replaced by grid entries) Footballer // bosom?,BEST,"Definition: 12 21?
Double definition: George Best (1946-2005) was a Man U and NI footballer AND bosom can attributively mean best in the expression bosom buddy/pal"
228,"Catches cold, wearing fleece when going about",NICKS,"Definition: Catches
C (=cold) in NIKS (SKIN=fleece; “going round” indicates reversal"
229,Seedy place with mostly randy entertainer,LAP DANCER,"Definition: entertainer
*(PLACE + RAND<y>); “seedy” is anagram indicator; “mostly” means last letter dropped; semi- & lit"
230,"Coffee morning near Morecambe perhaps, attended by a small number",AMERICANO,"Definition: Coffee
AM (=morning) + ERIC (=Morecambe perhaps, i.e. British comedian Eric Morecambe) + A + NO (=small number, i.e. abbreviation)"
231,Collection of papers around sovereign’s domain,REALM,"Definition: domain
L (=sovereign, as in LSD) in REAM (=papers)"
232,"Office worker’s very good, taking place in meeting right away",TYPIST,"Definition: Office worker
PI (=very good) in **T**<r>**YST** (=meeting: “right (=R) away” means letter “r” is dropped)"
233,Document by top academic or one less qualified?,PRO FORMA,"Definition: Document
PROF (=top academic) + OR + MA (=one less qualified, i.e. than professor)"
234,"Wanted by police, thief ran off pursued by setter",IN THE FRAME,"Definition: Wanted by police
*(THIEF RAN) + ME (=setter, i.e. Dac!); “off” is anagram indicator"
235,False report about fellow going on strike,BIFF,"Definition: strike
BIF (FIB=false report; “about” indicates reversal) + F (=fellow)"
