,Clue,Answer,Explanation
167,"In Russia the fare is one pound, heading north over the province (5)",BLINI,"Definition: In Russia the fare
A charade of BLI, a reversal (‘heading north’) of 1 LB (‘one pound’) plus NI (Northern Ireland, ‘the province’)."
168,Torpedo aimed for 4 etc (5),MEDIA,"Definition: 4 etc
An anagram (‘torpedo’) of ‘aimed’."
169,Axe tip from Douglas pine (5),DITCH,"Definition: Axe
A charade of D (‘tip from **D**ouglas’) plus ITCH (‘pine’)."
170,One splits Conservative ministers (6),CANONS,"Definition: ministers
An envelope (‘splits’) of AN (‘one’) in CONS (‘Conservative’)."
171,Disregard fantastic region … (6),IGNORE,"Definition: Disregard
An anagram (‘fantastic’) of ~~‘ignore’~~ *“region’*. *Psst: thanks rhotician.*"
172,… by disregarding leader over penultimate contest (4),SEMI,"Definition: penultimate contest
A reversal (‘over’) of [t]IMES (‘by’) without its first letter (‘disregarding leader’). SEMI for semi-final."
173,"Former political leader‘s red flag flying over road (6,4)",GERALD FORD,"Definition: Former political leader
GERALD F, an anagram (‘flying’) of ‘red flag’ plus O (‘over’) plus RD (‘road’)."
174,Dismiss welcoming news before European expansion (6),ANNEXE,"Definition: expansion
An envelope (‘welcoming’) of NN (‘news’ i.e. N for new repeated) plus E (‘European’) in AXE (‘dismiss’)."
175,Confusedly articulates odds — bets not strong (9),SPLUTTERS,"Definition: Confusedly articulates
A charade of SP (starting price, ‘odds’) plus [f]LUTTERS (‘bets’) without the F (‘not strong’)."
176,No 10 was often on his back in leadership election (4),PELE,"Definition: No 10 was often on his back
No, not Downing Street. A hidden answer (‘in’) in ‘leadershi**P ELE**ctions’."
177,"Old Scot selected, according to reports (4)",PICT,"Definition: Old Scot
A homophone (‘according to reports’) of PICKED (‘selected’)."
178,"Joins in, taking time for craft (9)",STEAMSHIP,"Definition: craft
An envelope (‘taking’) of T (‘tine’) in SEAMS (‘joins’) plus HIP (in’)."
179,Scottish Nationalist in street to press rejection of No (8),STURGEON,"Definition: Scottish Nationalist
A charade of ST (‘street’) plus URGE (‘press’) plus ON, a reversal (‘rejection’) of ‘no’. Nicola Sturgeon is the Deputy First Minister of Scotland, and Deputy Leader of the Scottish National Party."
180,"Enter tentatively; one left, entering separately for medical course? (10)",PENICILLIN,"Definition: medical course
An envelope (‘entering’) of I (‘one’) and L (‘left’) ‘separately’ in PENCIL IN (‘enter tentatively’)"
181,Attack fool (4),GOAT,"Definition: fool
A charade (if you can call it that) of GO AT (‘attack’)."
182,"“Vote Scotland” — detailed blog rewritten around English (6,6)",SECOND BALLOT,"Definition: Vote
An envelope (‘around’) of E (‘English’) in SCONDBALLOT, an anagram (‘rewritten’) of ‘Scotland’ plus ‘blo[g]’ cut short (‘detailed’)."
183,"Bank stopping competition to make big profits (5,2)",CLEAN UP,"Definition: make big profits
An envelope (‘stopping’) of LEAN (‘bank’) in CUP (‘competition’)."
184,“No to Independence” group nearly clash (5),NOISE,"Definition: clash
A charade of ‘no’ plus I (‘Independence’) plus SE[t] (‘group’) cut short (‘nearly’)."
185,"Average odds to keep North Sea gas supply (2,5,6)",NO GREAT SHAKES,"Definition: Average
An anagram (‘supply’) of KE (‘odds to **K**e**E**p’) plus ‘North Sea gas’."
186,"Careless, entertained by happy host (6)",GALAXY,"Definition: host
An envelope (‘entertained by’) of LAX (‘careless’) in GAY (happy’)."
187,Ones at back after rotten criminals (9),OFFENDERS,"Definition: criminals
A charade of OFF (‘rotten’) plus ENDERS (‘ones at back’)."
188,Each garment covers large part of body (7),EARLOBE,"Definition: part of body
An envelope (‘covers’) of L (‘large’) in EA (‘each’) plus ROBE (‘garment’)."
189,"In a maddening way, shrewd Brown standing inside (13)",FRUSTRATINGLY,"Definition: In a maddening way
An envelope (‘inside’) of RUST (‘brown’) plus RATING (‘standing’) in FLY (shrewd’)."
190,Hostile unionist and nationalist drink together (9),UNCORDIAL,"Definition: Hostile
A charade of U (‘unionist’) plus N (‘nationalist’) plus CORDIAL (‘drink’)."
191,One of two in lead — one’s used to season? (7),POTHERB,"Definition: one’s used to season?
An envelope (‘in’) of OTHER (‘one of two’) in PB (chemical symbol, ‘lead’)."
192,Need muscles for this reason? Top’s removed (7),ABSENCE,"Definition: Need
A charade of ABS (‘muscles’) plus [h]ENCE (‘for this reason’) without its first letter (‘top’s removed’)."
193,Country secure following anger (7),IRELAND,"Definition: Country
A charade of IRE (‘anger’) plus LAND (‘secure’)."
194,State in introduction to match: “team wearing green” (6),MEXICO,"Definition: State
An envelope (‘wearing’) of XI (eleven, ‘team’ in soccer, for example) in M (‘introduction to **M**atch’) plus ECO (‘green’). Green is also the home colour of the Mexican National soccer team."
195,Go Salmond in tatters! Alex gutted — no backing to enter race (5-8),ANGLO-SAXONDOM,"Definition: race
An envelope (‘to enter’) of AX (‘**A**le**X** gutted’) plus ON (‘no backing’) in ANGLOSDOM, an anagram (‘in tatters’) of ‘go Salmond’. Alex Slamond is the First Minister of Scotland and the leader of the Scottish National Party."
196,A number with inadequate backing slump (5),DROOP,"Definition: slump
A charade of D (Roman numeral 500, ‘a number’) plus ROOP, a reversal (‘backing’) of POOR (‘inadequate’)."
197,They were once responsible for the mail (9),ARMOURERS,"They were once responsible for the mail (9)
Cryptic definition."
198,I leave ridiculous organ­isation — it’s farcical (9),LUDICROUS,"Definition: farcical
An anagram (‘organisation’) of ‘r[i]diculous’ witout th I (‘I leave’)."
199,US sweetheart gets whistles (5),TOOTS,"Definition: US sweetheart
Double definition."
200,An enthusiast to get on and flourish (7),FANFARE,"Definition: flourish
A charade of FAN (‘an enthusiast’) plus FARE (‘get on’)."
201,Jeered at performance after free admission (7),DERIDED,"Definition: Jeered at
An envelope (‘admission’) of RID (‘free’) in DEED (‘performance’)."
202,Stayed and spoke at length (5),DWELT,"Definition: Stayed
Double definition."
203,Conventional group of people (3),SET,"Definition: Conventional
Double definition."
204,Abraham’s birthplace has to proscribe municipal status (5),URBAN,"Definition: municipal status
A charade of UR (‘Abraham’s birthplace’) plus BAN (‘proscribe’)."
205,Report written about one performer (7),PIERROT,"Definition: performer
An envelope (‘about’) of I (‘one’) in PERROT, an anagram (‘written’?) of ‘report’."
206,Lack of faith in humanity (7),ATHEISM,"Definition: Lack of faith
Double definition."
207,Note on qualified dockyard job (5),REFIT,"Definition: dockyard job
A charade of RE (‘note’) plus FIT (‘qualified’)."
208,"Teacher with the answers required for Common Entrance? (6,3)",MASTER KEY,"Definition: required for Common Entrance
A charade of MASTER (‘teacher’) plus KEY (‘the answers’), with a cryptic definition."
209,"On a charge, being drunk in port (9)",ANCHORAGE,"Definition: port
An anagram (‘baing drunk’) of ‘on a charge’."
210,Smallest possible quantity of cereal (5),GRAIN,"Definition: Smallest possible quantity
Double definition."
211,I’d look up to see a star (4),IDOL,"Definition: a star
A charade if ‘I’d’ plus OL, a reversal (‘up’) of LO (‘look’). My first choice was DIVA."
212,"Swindler, slow-witted, has to concentrate (8)",CONDENSE,"Definition: concentrate
A charade of CON (‘swindler’) plus DENSE (‘slow-witted’)."
213,Great work from the picador (4),EPIC,"Definition: Great work
A hidden answer (‘from’) in ‘th**E PIC**ador’."
214,They remove the dead in battles (8),WAGONERS,"They remove the dead in battles (8)
An envelope (‘in’) of GONE (‘the dead’) in WAR (‘battles’), with an extended definition."
215,Morning spent being entertained (6),AMUSED,"Definition: entertained 
A charade of AM (‘morning’) plus USED (‘spent’)."
216,"Transfix in rehearsal (3,7)",RUN THROUGH,"Definition: Transfix
Double definition."
217,It may get broken — put it down! (6),RECORD,"Definition: It may get broken
Double definition."
218,"As one’s written repeatedly, she was revered (4)",ISIS,"Definition: she was revered
I’S (‘one’s’) twice."
219,"Disgruntled, having had an airline meal? (3,2)",FED UP,"Definition: Disgruntled
Definition and literal interpretation."
220,Change blend of tea on trial (10),ALTERATION,"Definition: Change
An anagram (‘blend of’) of ‘tea on trial’"
221,Dug up some strong fabric (5),DENIM,"Definition: some strong fabric
A reversal (‘up’) of MINED (‘dug’)."
222,"Side to side movement by a footballer, say (8)",TRANSFER,"Definition: Side to side movement by a footballer
Cryptic definition."
223,Blunt criticism of decent chap joining club (8),BRICKBAT,"Definition: Blunt criticism
A charade of BRICK (‘decent chap’) plus BAT (‘club’)."
224,Aftermath of force (6),EFFECT,"Definition: Aftermath
Double definition."
225,A Queen’s consort (6),TOMCAT,"A Queen’s consort (6)
Cryptic definition."
226,Empty sheep range (4),ROAM,"Definition: range
An envelope of O (’empty’, with nothing in it) in RAM (‘sheep’)."
227,The advantage a sword has over a blunt weapon? (4),EDGE,"Definition: The advantage
Definition and literal interpretation."
228,"Jerk, but he wouldn’t like to be called it (4)",YANK,"Definition: Jerk
Double definition."
229,Steal eastern gown (4),ROBE,"Definition: gown
A charade of ROB (‘steal’) plus E (‘eastern’)."
230,"Concealed directly below shelter (5,5)",UNDER COVER,"Definition: Concealed
Definition and literal interpretation."
231,"Volume so varied around large oil terminal (6,3)",SULLOM VOE,"Definition: oil terminal
An envelope (‘around’) of L (‘large’) in SULOMVOE, an anagram (‘varied’) of ‘volume so’."
232,Moved up once reins loosened (5),RISEN,"Definition: Moved up
An anagram (‘loosened’) of ‘reins’"
233,"Economist worries unduly about Hebridean island where the rich live (12,3)",MILLIONAIRES ROW,"Definition: where the rich live
An envelope (‘about’) of IONA (‘Hebridean island’) in MILL (James or his son John Stuart, ‘economist’) plus IRESROW, an anagram (‘unduly’) of ‘worries’."
234,Choice delicacy (6),DAINTY,"Definition: Choice
You might stretch it as a double definition, but it is nearer to a straight definition."
235,Piece of music Harpo’s playing extremely dramatically (8),RHAPSODY,"Definition: Piece of music
A charadde of RHAPSO, an anagram (‘playing’) of ‘Harpo’s’ plus DY (‘extremely **D**ramaticall**Y**‘)."
236,Attempt to secure a sleeveless garment results in farce (8),TRAVESTY,"Definition: farce
An envelope (‘to secure’) of VEST (‘sleeveless garment’) in TRY (‘attempt’)."
237,"Unaccustomed, being new (6)",UNUSED,"Definition: Unaccustomed
Double definition."
238,"Be like Dr Jekyll, or traitorous spy? (4,1,6,4)",LEAD A DOUBLE LIFE,"Definition: Be like Dr Jekyll
Double definition."
239,Initially it covered it – nice gateau (5),ICING,"Initially it covered it – nice gateau (5)
First letters (‘initially’) of ‘**I**t **C**overed **I**t **N**ice **G**ateau’, with an extended definition."
240,"Crustaceans in catch caught by coastal vessels heading away (4,5)",LAND CRABS,"Definition: Crustaceans
A charade of LAND (‘catch’) plus C (‘caught’, cricket) plus ?[a]RABS (‘coastal vessels’ could refer to a dhow, say, but I can find nothing to corroborate this) minus its first letter (‘heading away’)."
241,"Deceased bellman’s double (4,6)",DEAD RINGER,"Definition: double
Definition an literal interpretation."
242,Catch that woman palming Ace (4),HEAR,"Definition: Catch
An envelope (‘palming’) of A (‘Ace’) in HER (‘that woman’)."
243,Carried on giving summary before head of department (7),RESUMED,"Definition: Carried on
A charade of RÉSUMÉ (‘summary’) plus D (‘head of **D**epartment’)."
244,Instrument found in Welsh lake by dog (9),BALALAIKA,"Definition: Instrument
An charade of BALA (‘Welsh lake’) plus LAIKA (‘dog’, the first animal to go into earth orbit in Sputnik 2)"
245,Actor assuming name for good (5),NIVEN,"Definition: Actor
[g]IVEN (‘assuming’) with the G (‘good’) replaced by (‘for’) N (‘name’), for the screen actor David Niven, the film actor whom I most readily associate with Sir Charles Lytton in *The Pink Panther*."
246,Sense agreement among rowing crew (8),EYESIGHT,"Definition: Sense
An envelope (‘among’) of YES (‘agreement’) in EIGHT (‘rowing crew’)."
247,Agreement in writing (14),CORRESPONDENCE,"Definition: Agreement
Double definition."
248,Eyeshade? Tourist doesn’t need it (5),VISOR,"Definition: Eyeshade
A subtraction: VIS[it]OR (‘tourist’) minus IT (‘doesnt need it’)."
249,Where plane comes down carrying a fugitive (7),RUNAWAY,"Definition: fugitive
An envelope (‘carrying’) of ‘a’ in RUNWAY (‘where plane comes down’)."
250,"Drink them after party to irritate spoilsport (3,2,3,6)",DOG IN THE MANGER,"Definition: spoilsport
A charade of DO (‘party’) plus GIN (‘drink’) plus ‘them’ plus ANGER (‘irritate’)."
251,Stubborn stain to be specially treated (9),OBSTINATE,"Definition: Stubborn
An anagram (‘specially treated’) od ‘stain to be’."
252,"Stumped by corset? There’s a surprise! (6,2)",STROLL ON,"Definition: There’s a surprise
A charade of ST (‘stumped’, cricket) plus ROLL-ON (‘corset’). I would like to think that a stroll on is a theatrical term for an actor making an unbilled appearance – hence the surprise – but I can track down no justification for this."
