,Clue,Answer,Explanation
172,Inspector is right to arrest suspect voyeurs? On the contrary,SURVEYOR,"Anagram of VOYEURS (anagrind is ‘suspect’) around, or ‘arresting’ R (right) = inspector – ‘on the contrary’ indicates that instead of ‘right’ ‘arresting’ the anagram as stated in the clue, the anagram ‘arrests’ ‘right’"
173,A place to drink port in Spanish district,BARRIO,BAR (a place to drink) + RIO (port) = Spanish district
174,Boredom affected 9 Across you said?,ENNUI,"Anagram of NINE (anagrind is ‘affected’) around, or ‘across’ U (sounds like ‘you’) = boredom"
175,To distinguish between hill and a pike primarily needs skill,TELL APART,"TELL (hill) + A + P (first, or ‘primary’ letter of ‘pike’) + ART (skill) distinguish"
176,Fire half obliterated the kitchen – that’s a result!,REPERCUSSION,(fi)RE (half obliterated) + PERCUSSION (‘kitchen’ – an informal term for the percussion section of an orchestra) = result
177,"Once torture’s deployed to secure information, finally he’ll sing",COUNTERTENOR,"Anagram of ONCE TORTURE and N (last, or ‘final’ letter of ‘information’) – anagrind is ‘deployed’ = a male singer"
178,Endless waiting when detained by head produces apprehension,NERVINESS,(s)ERVIN(g) (‘endless waiting’ – without the first and last letters) in or ‘detained by’ NESS (head) = apprehension
179,Varnish can be made with this component of diesel emissions,ELEMI,"Hidden in, or a ‘component of’ (dies)EL EMI(ssions) = a material used in varnish"
180,Type of food that fills the stomach,HAGGIS,Cryptic definition – haggis is traditionally encased in a sheep’s stomach
181,Mutt and Jeff at last will leave pretty Derbyshire village,AIREDALE,"(f)AIR (‘pretty’ without the last letter of ‘Jeff’, or ‘Jeff at last will leave”) + EDALE (Derbyshire village) = mutt, or a dog, although ‘mutt’ usually describes a mongrel, whereas an Airedale is a recognised breed"
182,Spelling’s almost woeful preceding enlightenment?,SATORI,"TORI (American actress and author Tori Spelling) with SA(d) (‘woeful’ without the last letter, or ‘almost’) in front = enlightenment"
183,Stormy petrel’s tail is grabbed by dude unknown,BLUSTERY,"L (petrel’s ‘tail’ or last letter) in BUSTER (dude) + Y (unknown, as in algebra) = stormy"
184,"Who pays the rent? I suggest we look, but there’s no time",LESSEE,LE(t)’S SEE (‘I suggest we take a look’ with no T (time)) = the person who pays rent in a leasehold property
185,"Garment is in appropriate, but women will go for it",SARONG,"(w)RONG (inappropriate) with the W (~~wife~~ women) ‘gone’ and replaced by SA (sex appeal, or ‘it’) = garment. Thanks Klingsor for spotting the typo."
186,Grant perhaps provides homeowner with a little money upfront,PRESIDENT,"RESIDENT (homeowner) with P (penny, or ‘a little money’) upfront = Ulysses S Grant was the 16th US president."
187,Use threat to unsettle daughter? That’s brave!,STOUTHEARTED,Anagram of USE THREAT TO (anagrind is ‘unsettle’) + D (daughter) = brave
188,Capital city covering area within bounds of Himalayas,LHASA,"LA (Los Angeles – a city) around, or ‘covering’ A (area) in H(imalaya)S (first and later letters, or ‘bounds’) = capital (of Tibet)"
189,Female figure supporting a charity devastated – husband dropped dead,CARYATID,"Anagram of A C(h)ARITY (anagrind is ‘devastated’) with the H (husband) ‘dropped’ + D (dead) = female figure, as in sculptures serving as columns in the Erechtheion on the Acropolis in Athens"
190,Fair game,SPORTING,Double definition
191,"Loosely speaking, cello’s not a musical instrument",GLOCKENSPIEL,Anagram of SPE(a)KING CELLO (anagrind is ‘loosely’) without the A = musical instrument
192,Advice for someone with dangerous habit like coke?,SMOKELESS,"One might advise a smoker (who has a dangerous habit) to smoke less = like coke, a smokeless form of coal"
193,A container like this is needed for prickly plant,ACANTHUS,A + CAN (container) + THUS (like this) = prickly plant
194,Completely and thoroughly defeat leaderless Tories,OUTRIGHT,"(r)OUT (thoroughly defeat) ‘leaderless’, or without the first letter + RIGHT (Tories) = completely"
195,Household’s staff get on,MENAGE,MEN (staff) + AGE (get on) = household
196,First signs of cannabis cause arrest I see – it’s a plant,CICELY,"CC (‘first signs’. Or letters of ‘cannabis cause’) around, or ‘arresting’ I + ELY (see, as in bishopric) = plant"
197,"Relatively risky, heading off with increased chance of freezing",ICIER,"(d)ICIER (relatively risky) without the first letter, or ‘heading’ = with increased chance of freezing"
198,"US entrepreneur beginning to get worried, swamped by demands for payment",BILL GATES,Initial letter or ‘beginning ‘ of G(et) + ATE (worried) inside or ‘swamped by’ BILLS (demands for payment) = US entrepreneur
199,Hits he released as singer,BASS,BAS(he)S (hits with ‘he’ omitted or ‘released’) = singer
200,"Comfortable, with arms folded?",SNUG,GUNS (arms) reversed or ‘folded’ = comfortable
201,A space like this can accommodate a new garden plant,AGAPANTHUS,A GAP (space) + THUS (like this) outside or ‘accommodating’ A + N (new) = garden plant
202,"From newspaper, curiously insightful comment",APERCU,Hidden in (newsp)APER CU(riously) = insightful comment
203,Ultimately enjoyed sail away to island’s capital,DJIBOUTI,"Last or ‘ultimate’ letter of enjoyeD + JIB (sail) + OUT (away) + I (island) = capital of Republic of Djibouti. According to an NBC commentator on the Olympics (US View Indy 30/7/12), Djibouti’s name ‘sounds funny’. Perhaps not as bad though as Australia being described as a ‘former penal colony’ or ‘joking’ about Idi Amin when the Ugandan team arrived at the Olympic ceremony. To make matters even worse (if it could get worse!) the NBC website described Australia as ‘located in central Europe, bordered to the north by Germany and the Czech Republic, [and] to the west by Switzerland. The website has been updated now but the original incorrect version can still be seen on a blog that we found when ‘googling’!"
204,Stirring carol I caught during afternoon broadcast,PROCLAIM,Anagram of CAROL I (anagrind is ‘stirring’) inside or ‘during’ PM (afternoon) = broadcast
205,Percussion items Herb Alpert originally introduced in top-selling recordings,HI HATS,"First or ‘original’ letters of Herb Alpert inside or ‘introduced’ into HITS (top-selling recordings) = percussion items. If you really want, you can listen to one of Herb Alpert’s well-known hits ‘Spanish Flea’ !"
206,No time to enter flower show,DENOTE,"NO + T (time) to ‘enter’ or go inside DEE (flower, as in river) = show"
207,Former Tory MP’s husband a poet?,HAMILTON,"H (husband) + A + MILTON (poet) = Former Tory MP. If you are not sure which one, we are very sorry but we refuse to include a link and give this person any more publicity! Unless we can send him an invoice."
208,"Film director keeps moving about aimlessly, having abandoned western",ANDERSON,"(w)ANDERS ON (‘keeps moving about aimlessly’) without, or ‘abandoning’ W (western) = Film director Lindsay Anderson"
209,"Former top player, a heel?",LEGEND,The heel is at the ‘end of the leg’ = former top player. We seem to remember a similar clue appearing recently but it could have been in ‘Another Place’. Or maybe we are imagining it. At our age we’re not sure which!
210,Completely rejected by speaker,THROUGHOUT,Sounds like *‘THREW OUT*’ (rejected) when spoken = completely
211,Top primate stands near cross,APEX,APE (primate) + X (cross) = top
212,Double top for a start leads to triumph,TWIN,"Initial letter, or ‘start’ of Top at the beginning or ‘leading’ + WIN (triumph) = double"
213,Speak on behalf of traveller with grudge,REPRESENT,REP (traveller) + RESENT (grudge) = speak on behalf of
214,French leader and British one keeping away from each other?,BONAPARTE,B (British) ONE around or ‘keeping’ APART (‘away from’) = French Leader
215,Drink consumed in village restaurant,LAGER,Hidden within or ‘consumed in’ (vil)LAGE R(estaurant) = drink
216,Old lady argues belligerently with adult – sweetener needed,GRANULATED SUGAR,GRAN (old lady) + anagram of ARGUES and ADULT (anagrind is ‘beligerently’) = sweetener
217,Trams do circulate in former Russian state,TSARDOM,Anagram of TRAMS DO (anagrind is ‘circulate’) = former Russian state
218,"Cooked pastie he smelt? No, an egg-based dish",SPANISH OMELETTE,Anagram of PASTIE HE SMELT NO (anagrind is ‘cooked’) = egg-based dish
219,Promise of marriage between Elizabeth and Henry? Rubbish!,BETROTHAL,BET (Elizabeth) + HAL (Henry) around or ‘between’ ROT (rubbish) = promise of marriage
220,"Without question, a day to house-sit?",SQUAT,"SAT (short form of Saturday, ‘a day’) outside or ‘without’ QU (question) = house-sit. The clue ends with a ‘?’. The definition in Chambers for house-sit’ states, ‘look after a house while the owner is away or on holiday’ but squat is ‘to occupy an unoccupied building without legal right’."
221,"Wrapping up songs, entertainer’s to stop broadcasting",CLOSE DOWN,ODES (songs) reversed or ‘up’ inside or ‘wrapped’ by CLOWN (entertainer) = to stop broadcasting
222,Try catching wild rhino – most problematic,THORNIEST,TEST (try) outside or ‘catching’ an anagram of RHINO (anagrind is ‘wild’) = most problematic
223,Bear turning up round enclosure where poultry are kept,HEN COOP,"POOH (bear, as in Winnie the Pooh) reversed or ‘turning up’ round ENC (enclosure) = where poultry are kept"
224,"Talent, say? Absolutely not in America",NOHOW,Sounds like *KNOW HOW* (talent) = absolutely not. The clue uses ‘in America’ in the definition part. Chambers just says that it is an informal adverb although elsewhere we found that it originated from America.
225,To eat constantly gives you runs – look out!,GRAZE,GAZE (look) ‘outside’ R (runs) = to eat constantly
226,Country initially in rush to be the fastest of all?,USAIN BOLT,USA (country ‘initially’) + IN + BOLT (rush) = fastest of all – even after Sunday!
227,"Serving of opossum, a mildly savoury taste",UMAMI,"Hidden in, or a ‘serving of’ (oposs)UM A MI(ldly) = savoury taste"
228,"Antipodean, a sweating crook",TASWEGIAN,Anagram of A SWEATING (anagrind is ‘crook’) = antipodean – a Tasmanian seaman
229,King William found on Greek island with old British singer,ELVIS COSTELLO,"ELVIS (the ’King’) + TELL (William, the legendary Swiss hero) in COS (Greek island) + O (old) = British singer"
230,"Tatty brocade around sack of bones, perhaps, that has over a hundred holes in it",CRIBBAGE BOARD,Anagram of BROCADE (anagrind is ‘tatty’) around RIB BAG (‘sack of bones’) = a has 120 holes for the scoring pegs
231,Small measure of liquid is applied to flipping anything but wild flower,CLEMATIS,"CL (centilitre – a ‘small measure of liquid’) + IS around or ‘applied to’ TAME (‘anything but wild’ reversed, or ‘flipping’ = flower"
232,Pen DM for book?,DEATH IN THE AFTERNOON,"DEATH (‘end’) IN THE AFTERNOON (‘pm’) = Ernest Hemingway’s book extolling bull-fighting – surprise, surprise, we haven’t read it!!"
