,Clue,Answer,Explanation
211,"Shade, where the sun rises on French vineyard (4) E (where the Sun rises) + CRU (French vineyard)",ECRU,"Definition: Shade
"
212,"Vacuous life beyond disease, blow it! (5) BUG (disease) + L[if]E",BUGLE,"Definition: blow it!
"
213,"A dog endlessly tucks into his favourite food? True! (4,4) A (a) + FID[o] (dog endlessly) in BONE (his favourite food)",BONA FIDE,"Definition: True
"
214,"Superficial, enormous boxing alien! (8) ET (alien) in COSMIC (enormous)",COSMETIC,"Definition: Superficial
"
215,Just one direction (5) Double definition,RIGHT,"Definition: Just
"
216,Blue whale finally seen somewhere in the Inner Hebrides (4) SKY (blue) + [whal]E. This is the second clue for SKYE in a few weeks.,SKYE,"Definition: somewhere in the Inner Hebrides
"
217,"First of novels, he replies, failing as a gripping tale, say? (10) Anagram of N[ovels] HE REPLIES. This clue is unconventional, some would say broken, in that the definition contains a homophone (“a gripping tail” being suggested).",PREHENSILE,"Definition: a gripping tale, say
"
218,Apply fixed rate in personal code (7) Anagram of RATE in PIN (personal code),PERTAIN,"Definition: Apply
"
219,"Identical part of mineral I mistakenly rejected (7) Reverse hidden word. While ‘identical’ and ‘similar’ are, well, similar in meaning, I find it a stretch to use one to define the other.",SIMILAR,"Definition: Identical
"
220,Wood close to wild flower (6) [wil]D + RIVER (flower),DRIVER,"Definition: Wood
"
221,"Join together, keeping greyish edges in one piece (6) G[reyis]H in KNIT (join together)",KNIGHT,"Definition: one piece
"
222,"Pretence in men, audible (5) Homophone (“guys”)",GUISE,"Definition: Pretence
"
223,Cuckoo impersonating a dog? (7) Double definition,BARKING,"Definition: Cuckoo
"
224,"Devil insulting religious text, playing with fire (9) IMP (devil) + RUDE (insulting) + NT (religious text, i.e. New Testament)",IMPRUDENT,"Definition: playing with fire
"
225,"Ten bitter rivals initially wound up, calm down (5) X (ten) + ALE (bitter) + R[ivals] all backwards",RELAX,"Definition: calm down
"
226,I’m cutting meat up for that inward-looking bloke? (7) IM (I’m) in FLESH (meat) backwards,HIMSELF,I’m cutting meat up for that inward-looking bloke? (7) IM (I’m) in FLESH (meat) backwards
227,"Shame something possibly slipped, blushing with it (9) DISC (something possibly slipped) + RED (blushing) + IT (it)",DISCREDIT,"Definition: Shame
"
228,"Mile off, much better to redesign old missile launcher (9) Anagram of [m]UCH BETTER. Not a word I know well but I have come across it before. A trebuchet was a medieval war engine for hurling large stones.",TREBUCHET,"Definition: old missile launcher
"
229,"Rugby player, he punches awful idiot (9) LOCK (rugby player) + HE (he) together in BAD (awful)",BLOCKHEAD,"Definition: idiot
"
230,"European in orange pants, hugging wife (9) W (wife) in anagram of IN ORANGE",NORWEGIAN,"Definition: European
"
231,"West then south, short journey for eminent leaders (7) MAE (West) + S (south) + TRI[p]",MAESTRI,"Definition: eminent leaders
"
232,Try and throw little bird (7) GO (try) + SLING (throw),GOSLING,"Definition: little bird
"
233,"Prepare one or two, perhaps? (5) Double definition",PRIME,"Definition: Prepare
"
234,"Exercise at the bottom of field, started (5) LEA (field) + PT (exercise)",LEAPT,"Definition: started
"
235,Season with this unfolding drama: income reduced (8) Anagram of DRAMA in COM[e],CARDAMOM,"Definition: Season with this
"
236,Several dead as a result of quarrel on board (6) TIFF (quarrel) in SS (on board),STIFFS,"Definition: Several dead
"
237,"Clue to father’s top sissy (3,5,6) BIG GIRLS (fat…hers) + BLOUSE (top). This was a tough clue for me because, even with all the crossing letters in place, I had no idea of an answer although I did suspect that the last word might be blouse. A friend helped me with BIG GIRL’S BLOUSE (thanks, Bob) which is a phrase that means ‘sissy’ but which I have never come across before. Originally I failed to see how BIG GIRLS was clued and am grateful to Muffyword for explaining it (see comment 1 below).",BIG GIRLS BLOUSE,"Definition: sissy
"
238,"Source of Caroline’s current situation (6,3) Double definition. The pop group Status Quo (which I remember from way back) had a minor hit named “Caroline” (which I determined only with some searching).",STATUS QUO,"Definition: Source of Caroline
"
239,"Artists and musicians (4,7) Reverse anagram for ARTISTS. I wish Goliath would include some indication of the reverseness in such a clue.",DIRE STRAITS,"Definition: musicians
"
240,"It was one Japanese island marines attacked at first (3,4) Acrostic &lit.",IWO JIMA,"Definition: It was one Japanese island marines attacked at first
"
241,Which Latin prison? (4) Double definition. I remembered that the Latin word for ‘which’ was something like QUID or QUOD but I do not recall ever coming across ‘quod’ meaning prison.,QUOD,"Definition: Which Latin
"
242,"Outstanding somehow, in gymnastics (5) Hidden word",OWING,"Definition: Outstanding
"
243,"Like cats and dogs for hard mother, daft on the outside (9) MA (mother) in IDIOTIC (daft)",IDIOMATIC,"Definition: Like cats and dogs for hard
"
244,Train crash on the 4th of July: there’s work to be done (2-4) Anagram of TRAIN + [jul]Y,IN-TRAY,"Definition: there’s work to be done 
"
245,Support taking steps for both sides to honour ahead of trouble (8) H AND R (both sides to honour) + AIL (trouble),HANDRAIL,"Definition: Support taking steps
"
246,"Rue being the best (6) NICE ST[reet] (rue being the best). ‘Rue’, meaning street, is of course basically a French word but it also appears in English dictionaries. I am unable to decide whether this is an especially clever clue or a slightly deficient one. Please comment if you will.",NICEST,"Definition: the best
"
247,Look at ship’s make-up (8) EYE (look at) + LINER (ship),EYELINER,"Definition: make-up
"
248,Every other crumb hid some 18 movement (6) C[r]U[m]B[h]I[d]S[o]M[e],CUBISM,"Definition: 18 movement
"
249,"After discord, agree to admit grunge primarily is music (6) G[runge] in anagram of AGREE",REGGAE,"Definition: music
"
250,What’s cast in gold is so long! (5) DIE (what’s cast) in AU (gold),ADIEU,"Definition: so long
"
251,Sounds dreary if love goes indirect (7) Homophone (“bleak”),OBLIQUE,"Definition: indirect
"
252,Lens used to see someone’s bottom in top hotel wobbling (9) [someon]E in anagram of TOP HOTEL,TELEPHOTO,"Definition: Lens
"
253,"Ten animals outside provided (not as simple as suggested) (4,4) X (ten) in FAUNA (animals) + IF (provided)",FAUX NAIF,"Definition: not as simple as suggested
"
254,"Wasted introduction to Shakespeare, Keats, Edward Lear and others (8) S[hakespeare] K[eats] E[dward] L[ear] + ET AL (and others)",SKELETAL,"Definition: Wasted
"
255,"Motto of Homo Sapiens: “quietly in evolution” (4,4,3,3,1,5) Anagram of HOMO SAPIENS QUIETLY IN. A great find! The motto in question is that of the Order of the Garter and means, “May he be shamed who thinks badly of it”.",HONI SOIT QUI MAL Y PENSE,"Definition: Motto
"
256,"Carol, girl supporting compiler, gets some jelly (9) I (compiler) + SING (carol) + LASS (girl)",ISINGLASS,"Definition: some jelly
"
257,Schoolboy assimilating southern language (8) S (southern) in ETONIAN (schoolboy),ESTONIAN,"Definition: language
"
258,“Heart” is “ticker”? That’s not completely creative! (8) Hidden word,ARTISTIC,"Definition: creative
"
259,"Regatta insurance within reach? The opposite! (6) Hidden word. But, if this is correct, I cannot understand what role “The opposite!” plays. ‘Reach’ can serve perfectly well as a definition of attain but I suppose there is also a sense in which ‘reach’ can mean to try to attain something without succeeding. However in the latter sense, I do not see ‘attain’ meaning the opposite.",ATTAIN,"Definition: reach
"
260,Viewer’s top comic (6) [j]OCULAR (top comic),OCULAR,"Definition: Viewer
"
261,Said to interfere with prize (5) Homophone (“meddle”),MEDAL,"Definition: prize
"
262,"My lips melted with his, briefly and naughtily (8) Anagram of MY LIPS HI[s]",IMPISHLY,"Definition: naughtily
"
263,Hateful hounds eviscerating eland (6) CURS (hounds) + E[lan]D,CURSED,"Definition: Hateful
"
264,Lofty success announced in 17 syllables (5) Homophone (“high coup”),HAIKU,"Definition: in 17 syllables
"
265,"Volatile, tailless panda hampered by nasty wound (2,3,4) PAND[a] in anagram of WOUND",UP AND DOWN,"Definition: Volatile
"
266,Chap reportedly given degree by post (4-5) MAIL (homophone “male”) + ORDER (degree),MAIL ORDER,"Definition: by post
"
267,"Gum sticking hard to back of one’s car (5) MY (one’s) + RR (car, i.e. Rolls Royce) + H (hard)",MYRRH,"Definition: Gum
"
268,"Small, daft and pimpled (6) S (small) + POTTY (daft)",SPOTTY,"Small, daft and pimpled (6) S (small) + POTTY (daft)"
269,Watch predecessor help students from east with Latin (7) AID (help) + NUS (students) together backwards + L (Latin). With a clever cryptic definition.,SUNDIAL,"Definition: Watch predecessor
"
270,"Aunt regularly pursuing her husband, in need of wash (7) UNCLE (her husband) + A[u]N[t]",UNCLEAN,"Definition: in need of wash
"
271,Rat on fish on punt (6) BET (punt) + RAY (fish),BETRAY,"Definition: Rat on
"
272,Cheer bee on the radio (5) Double definition,BRAVO,"Definition: Cheer
"
273,Fat girl consuming a cocktail (9) MARG (fat) + A (a) + RITA (girl),MARGARITA,"Definition: cocktail
"
274,Get out of sun’s heat here (9) Hidden word,UNSHEATHE,"Definition: Get out
"
275,"Perhaps fly adult French pal over and make a move? (5) AMI (French pal) backwards + GO (make a move). I know the word ‘imago’ well but am not sure how well it is known generally. It refers to the adult stage of an insect, distinguishing that stage from ova/larval/pupal stages.",IMAGO,"Definition: Perhaps fly adult
"
276,Want expensive filling to be removed from tooth (6) DEAR (expensive) + T[oot]H,DEARTH,"Definition: Want
"
277,"Not all there, unlike this puzzle (8) Double definition",CLUELESS,"Definition: Not all there
"
278,"Bury is barbarous, and mostly to be shunned (6) INHUM[an]E (barbarous with AN[d] removed)",INHUME,"Definition: Bury
"
279,Bitter denunciation of royal photo (9) PHILIP PIC (royal photo),PHILIPPIC,"Definition: Bitter denunciation
"
280,"Impetuous Tottenham player, currently popular? (4-2-3-6) SPUR (Tottenham player) + OF THE MOMENT (currently popular)",SPUR-OF-THE-MOMENT,"Definition: Impetuous
"
281,"Washing, initially limp and wet? (7) L[imp] A[nd] UNDRY (wet?)",LAUNDRY,"Definition: Washing
"
282,"Punctured by tick, veteran nudist acting cool (15) MO (tick) in anagram of VETERAN NUDIST",UNDEMONSTRATIVE,"Definition: coo
"
283,Scent of animal dropping inhaled by senior (5) POO (dropping) in SR (senior),SPOOR,"Definition: Scent of animal
"
284,Refuse pile of Spooner’s aged weed (8) Spoonerism of HUNG (aged) DILL (weed),DUNGHILL,"Definition: Refuse pile
"
285,"Carpenter’s mate was endlessly surly, endlessly rebellious (6) WA[s] + SURL[y]reversed",WALRUS,"Definition: Carpenter’s mate
"
286,Dull pair of individuals comprising grandma and husband? (9) NAN (grandma) in II (pair of individuals) + MATE (husband),INANIMATE,"Definition: Dull
"
287,"No doubt you finally get upset, departing (8) Anagrem of NO DOUBT [yo]U",OUTBOUND,"Definition: departing
"
288,Idiot rocking my punt (6) Anagram of MY PUNT,NUMPTY,"Definition: Idiot
"
289,"Ken’s girlfriend, 1 down, starts to lift large weight in gym (7) BARB[i]E (Ken’s girlfriend, 1 down) + L[ift] L[arge]",BARBELL,"Definition: weight in gym
"
290,Bans cheers and jeers (6) TA (cheers) + BOOS (jeers). This was the hardest clue for me.,TABOOS,"Definition: Bans
"
291,"Befuddled, in the main (2,3) Double/cryptic definition",AT SEA,"Definition: Befuddled
"
292,"Fragrant area, forest beyond wild gorse (4,6) Anagram of GORSE + ARDEN (forest)",ROSE GARDEN,"Definition: Fragrant area
"
293,"Neighbour, member of an orchestra (retired) (4) TUBA (member of an orchestra) backwards",ABUT,"Definition: Neighbour
"
294,"Plant second religious text with gilt introduction in church (4,6) MO (second) + KORAN (religious text) + G[ilt] together in CE (church)",MOCK ORANGE,"Definition: Plant
"
295,"Small jumper to take off, did you say? (4) Homophone (“flee”)",FLEA,"Definition: Small jumper
"
296,"Novel now shorter I’d expressed a different way (2,5,5) Anagram of NOW SHORTER ID",IN OTHER WORDS,"Definition: expressed a different way
"
297,Sound clerical writer (9) Homophone (“priestly”),PRIESTLEY,"Definition: writer
"
298,Lion digesting books slowly (5) NT (books) in LEO (lion),LENTO,"Definition: slowly
"
299,Move with caution beyond the far side of continental shelf (5) [continenta]L + EDGE (move with caution),LEDGE,"Definition: shelf
"
300,Mad terms I amended half way through (9) Anagram of MAD TERMS I,MIDSTREAM,"Definition: half way through
"
301,Wonderful Mad Hatter cooking sandwiches! (12) Anagram of HATTER in BAKING (cooking),BREATHTAKING,"Definition: Wonderful
"
302,"Language teacher not beginning to comprehend dialect, initially (4) D[ialect] in [g]URU (teacher not beginning)",URDU,"Definition: Language
"
303,People should maintain desire for stuff (10) LONG (desire) in BEINGS (people),BELONGINGS,"Definition: stuff
"
304,Social misfit in nerd or kook (4) Hidden word,DORK,"Definition: Social misfit
"
305,"A street full of kind people, a mixed bag (10) A (a) + SORT (kind) + MEN (people) together in ST (street)",ASSORTMENT,"Definition: a mixed bag
"
306,Drink problem’s beginning for bum (4) RUM (drink) + P[roblem],RUMP,"Definition: bum
"
307,Item of footwear that’s a big hit (4) Double definition,SOCK,"Definition: Item of footwear
"
308,Reason these misconstrued as camp items (12) GROUNDS (reason) + anagram of THESE,GROUNDSHEETS,"Definition: camp items
"
309,Have a go at Sunday lunch (5) Double definition,ROAST,"Definition: Have a go at
"
310,"Discerning response ultimately a delight, you start to dance (5-4) [respons]E + A (a) + GLEE (delight) + YE (you) + D[ance]",EAGLE-EYED,"Definition: Discerning
"
311,Live with two students? Double clanger! (4-6) BE (live) + LL (two students) + RINGER (double),BELL RINGER,"Definition: clanger
"
312,"Breaking up vehicles, partners supporting changes (10) NS (partners) + FOR (supporting) together in TRAMS (vehicles)",TRANSFORMS,"Definition: changes
"
313,"The twice abridged, left-wing revolutionary play! (7,5) Anagram of TH[e] TH[e] LEFT WING",TWELFTH NIGHT,"Definition: play
"
314,"With interval over, sure to be enthralled (10) SPELL (interval) + BOUND (sure)",SPELLBOUND,"Definition: enthralled
"
315,"I can tell what you’re thinking, there’s fear in subterranean worker (4,6) DREAD (fear) in MINER (subterranean worker)",MIND READER,"Definition: I can tell what you’re thinking
"
